date,frac_stationary,n_activity_readings,hashed_uid
2013-05-08,1.0,8325.0,4fc7d2e42c31e91b
2013-05-09,1.0,8337.0,4fc7d2e42c31e91b
2013-05-10,1.0,8338.0,4fc7d2e42c31e91b
2013-05-11,0.9986793132428864,8329.0,4fc7d2e42c31e91b
2013-05-12,0.9984253875968992,8256.0,4fc7d2e42c31e91b
2013-05-13,0.9881527669524552,6415.0,4fc7d2e42c31e91b
2013-05-14,1.0,8299.0,4fc7d2e42c31e91b
2013-05-15,0.9731332445842914,8263.0,4fc7d2e42c31e91b
2013-05-16,1.0,3507.0,4fc7d2e42c31e91b
2013-05-21,0.9613869188337274,5076.0,4fc7d2e42c31e91b
2013-05-22,1.0,6517.0,4fc7d2e42c31e91b
2013-03-27,0.8763989057448396,8042.0,5c373475c11275cb
2013-03-28,0.8966153846153846,8125.0,5c373475c11275cb
2013-03-29,0.81685900652283,7972.0,5c373475c11275cb
2013-03-30,0.8794840294840295,8140.0,5c373475c11275cb
2013-03-31,0.8417356408327062,7974.0,5c373475c11275cb
2013-04-01,0.8339108910891089,8080.0,5c373475c11275cb
2013-04-02,0.8743937321228703,8041.0,5c373475c11275cb
2013-04-03,0.8748138957816377,8060.0,5c373475c11275cb
2013-04-04,0.8523547400611621,8175.0,5c373475c11275cb
2013-04-05,0.8383801083210242,8124.0,5c373475c11275cb
2013-04-06,0.6648936170212766,8084.0,5c373475c11275cb
2013-04-07,0.9327648003955012,8091.0,5c373475c11275cb
2013-04-08,0.8451059535822402,7928.0,5c373475c11275cb
2013-04-09,0.8440686396418802,8042.0,5c373475c11275cb
2013-04-10,0.8291139240506329,8058.0,5c373475c11275cb
2013-04-11,0.8401842060378646,5863.0,5c373475c11275cb
2013-04-12,0.8554575934434372,8053.0,5c373475c11275cb
2013-04-13,0.7936488474742521,8156.0,5c373475c11275cb
2013-04-14,0.9098360655737704,8174.0,5c373475c11275cb
2013-04-15,0.8949507389162562,8120.0,5c373475c11275cb
2013-04-16,0.884320987654321,8100.0,5c373475c11275cb
2013-04-17,0.8453672527746602,8019.0,5c373475c11275cb
2013-04-18,0.8447874555923067,8163.0,5c373475c11275cb
2013-04-19,0.779873433428465,8059.0,5c373475c11275cb
2013-04-20,0.8349146110056926,7905.0,5c373475c11275cb
2013-04-21,0.7941678867740362,8196.0,5c373475c11275cb
2013-04-22,0.9004658004412847,8158.0,5c373475c11275cb
2013-04-23,0.9035621198957428,8057.0,5c373475c11275cb
2013-04-24,0.8509561998766194,8105.0,5c373475c11275cb
2013-04-25,0.865278628291488,8165.0,5c373475c11275cb
2013-04-26,0.8830481349255201,8123.0,5c373475c11275cb
2013-04-27,0.902555910543131,8138.0,5c373475c11275cb
2013-04-28,0.8811832576408494,8147.0,5c373475c11275cb
2013-04-29,0.9086251067463706,8197.0,5c373475c11275cb
2013-04-30,0.8896517288727999,8011.0,5c373475c11275cb
2013-05-01,0.8641763625229639,8165.0,5c373475c11275cb
2013-05-02,0.8822377279960828,8169.0,5c373475c11275cb
2013-05-03,0.7350489307720188,8277.0,5c373475c11275cb
2013-05-04,0.704456415279138,8168.0,5c373475c11275cb
2013-05-05,0.8351218280520136,7921.0,5c373475c11275cb
2013-05-06,0.8799394015907083,7921.0,5c373475c11275cb
2013-05-07,0.8830269453538152,7942.0,5c373475c11275cb
2013-05-08,0.8977161100196464,8144.0,5c373475c11275cb
2013-05-09,0.8818714879061813,8186.0,5c373475c11275cb
2013-05-10,0.9198031980319804,8130.0,5c373475c11275cb
2013-05-11,0.865203373015873,8064.0,5c373475c11275cb
2013-05-12,0.9051724137931034,8120.0,5c373475c11275cb
2013-05-13,0.909903201787044,8058.0,5c373475c11275cb
2013-05-14,0.8979867419592438,8146.0,5c373475c11275cb
2013-05-15,0.9015786877158362,8108.0,5c373475c11275cb
2013-05-16,0.910742786985881,8145.0,5c373475c11275cb
2013-05-17,0.8526603001364257,8063.0,5c373475c11275cb
2013-05-18,0.8416908914728682,8256.0,5c373475c11275cb
2013-05-19,0.8126215953307393,8224.0,5c373475c11275cb
2013-05-20,0.889284399165337,8147.0,5c373475c11275cb
2013-05-21,0.92031384087287,8157.0,5c373475c11275cb
2013-05-22,0.9344282238442824,8220.0,5c373475c11275cb
2013-05-23,1.0,2940.0,5c373475c11275cb
2013-03-27,0.9367228856333868,8123.0,42a389ebb402924a
2013-03-28,0.9008646937035684,8211.0,42a389ebb402924a
2013-03-29,0.9090018371096142,8165.0,42a389ebb402924a
2013-03-30,0.8232484076433121,8164.0,42a389ebb402924a
2013-03-31,0.9449352535398764,8263.0,42a389ebb402924a
2013-04-01,0.9171554252199412,8184.0,42a389ebb402924a
2013-04-02,0.959010429299054,8246.0,42a389ebb402924a
2013-04-03,0.935258842246971,8171.0,42a389ebb402924a
2013-04-04,0.9296703296703296,8190.0,42a389ebb402924a
2013-04-05,0.8855331841909023,8046.0,42a389ebb402924a
2013-04-06,0.8325514254781667,8313.0,42a389ebb402924a
2013-04-07,0.905097943788782,8219.0,42a389ebb402924a
2013-04-08,0.8907137564830823,8098.0,42a389ebb402924a
2013-04-09,0.9285890783296268,8094.0,42a389ebb402924a
2013-04-10,0.913328387734916,8088.0,42a389ebb402924a
2013-04-11,0.9406593406593406,8190.0,42a389ebb402924a
2013-04-12,0.9627110409328312,8233.0,42a389ebb402924a
2013-04-13,0.7929701654789226,8279.0,42a389ebb402924a
2013-04-14,0.9245144741663612,8187.0,42a389ebb402924a
2013-04-15,0.9522362664073896,8228.0,42a389ebb402924a
2013-04-16,0.992204365555289,8338.0,42a389ebb402924a
2013-04-17,0.9070904645476772,8180.0,42a389ebb402924a
2013-04-18,0.9681096156178004,8247.0,42a389ebb402924a
2013-04-19,0.8930817610062893,7950.0,42a389ebb402924a
2013-04-20,0.9285566797439604,4843.0,42a389ebb402924a
2013-04-21,0.9524677850717238,8226.0,42a389ebb402924a
2013-04-22,0.9149588906614308,8149.0,42a389ebb402924a
2013-04-23,0.9335109603972388,8257.0,42a389ebb402924a
2013-04-24,0.9194249818796812,8278.0,42a389ebb402924a
2013-04-25,0.9378284835277528,7801.0,42a389ebb402924a
2013-04-26,0.9370107632093934,8176.0,42a389ebb402924a
2013-04-27,0.9824963785610816,8284.0,42a389ebb402924a
2013-04-28,0.9623623381338496,8263.0,42a389ebb402924a
2013-04-29,0.9531731361675908,8115.0,42a389ebb402924a
2013-04-30,0.9714562167392355,8268.0,42a389ebb402924a
2013-05-01,0.9634708737864076,8240.0,42a389ebb402924a
2013-05-02,0.9842206697181404,8302.0,42a389ebb402924a
2013-05-03,0.9165024630541873,8120.0,42a389ebb402924a
2013-05-04,0.9144333613748348,8321.0,42a389ebb402924a
2013-05-05,0.9482548206004392,8194.0,42a389ebb402924a
2013-05-06,0.9569866342648846,8230.0,42a389ebb402924a
2013-05-07,0.9872590656648156,3061.0,42a389ebb402924a
2013-05-08,0.9124209743399032,5378.0,42a389ebb402924a
2013-05-09,0.937424644321196,8294.0,42a389ebb402924a
2013-05-10,0.9563112670942756,8263.0,42a389ebb402924a
2013-05-11,0.9903753609239654,8312.0,42a389ebb402924a
2013-05-12,0.9833774993977354,8302.0,42a389ebb402924a
2013-05-13,0.961198011398084,8247.0,42a389ebb402924a
2013-05-14,0.9724086502609992,6705.0,42a389ebb402924a
2013-05-15,0.9041986221240088,7693.0,42a389ebb402924a
2013-05-16,0.928992658563004,8309.0,42a389ebb402924a
2013-05-17,1.0,3823.0,42a389ebb402924a
2013-05-18,0.953239289446186,3828.0,42a389ebb402924a
2013-05-19,0.9846692419121198,8284.0,42a389ebb402924a
2013-05-20,0.9556388250936784,8273.0,42a389ebb402924a
2013-05-21,0.8979463537300922,4772.0,42a389ebb402924a
2013-05-22,0.9426975840718708,8237.0,42a389ebb402924a
2013-05-23,0.9477403209185926,6793.0,42a389ebb402924a
2013-05-24,0.9828101644245142,2676.0,42a389ebb402924a
2013-05-25,1.0,2497.0,42a389ebb402924a
2013-05-26,1.0,1504.0,42a389ebb402924a
2013-05-27,0.9576160667709964,7668.0,42a389ebb402924a
2013-05-28,0.9024286322965488,4694.0,42a389ebb402924a
2013-05-29,0.9691011235955056,3560.0,42a389ebb402924a
2013-03-27,0.908721359940872,8118.0,cda188c15b09fbc7
2013-03-28,0.8944954128440367,8066.0,cda188c15b09fbc7
2013-03-29,0.9025024777006938,8072.0,cda188c15b09fbc7
2013-03-30,0.920253794476238,8038.0,cda188c15b09fbc7
2013-03-31,0.9237097980553478,8022.0,cda188c15b09fbc7
2013-04-01,0.9102516881522408,8145.0,cda188c15b09fbc7
2013-04-02,0.9049045301385248,8013.0,cda188c15b09fbc7
2013-04-03,0.8734050537903427,7994.0,cda188c15b09fbc7
2013-04-04,0.88762235162929,8071.0,cda188c15b09fbc7
2013-04-05,0.7214453828049286,7223.0,cda188c15b09fbc7
2013-04-06,0.8036732108929703,7895.0,cda188c15b09fbc7
2013-04-07,0.8688994023904383,8032.0,cda188c15b09fbc7
2013-04-08,0.7765758547008547,7488.0,cda188c15b09fbc7
2013-04-09,0.9755067567567568,8288.0,cda188c15b09fbc7
2013-04-10,0.9634294017922016,8258.0,cda188c15b09fbc7
2013-04-11,0.9515364994534192,8233.0,cda188c15b09fbc7
2013-04-12,0.9339013998782716,8215.0,cda188c15b09fbc7
2013-04-13,0.9662662298264774,8241.0,cda188c15b09fbc7
2013-04-14,0.928082191780822,7884.0,cda188c15b09fbc7
2013-04-15,0.9298001517834557,7906.0,cda188c15b09fbc7
2013-04-16,0.8998503367423297,8018.0,cda188c15b09fbc7
2013-04-17,0.9439745004290792,8157.0,cda188c15b09fbc7
2013-04-18,0.9432554726672374,8177.0,cda188c15b09fbc7
2013-04-19,0.8693377567946918,7837.0,cda188c15b09fbc7
2013-04-20,0.9593417231364956,8264.0,cda188c15b09fbc7
2013-04-21,0.7873774509803921,8160.0,cda188c15b09fbc7
2013-04-22,0.9767270945614894,8164.0,cda188c15b09fbc7
2013-04-23,0.945382323733863,8056.0,cda188c15b09fbc7
2013-04-24,0.9759796190707268,8243.0,cda188c15b09fbc7
2013-04-25,0.9592804181354078,8227.0,cda188c15b09fbc7
2013-04-26,0.985833636033418,8259.0,cda188c15b09fbc7
2013-04-27,0.9822889947477708,8187.0,cda188c15b09fbc7
2013-04-28,0.9632603406326034,8220.0,cda188c15b09fbc7
2013-04-29,0.9062460726404424,7957.0,cda188c15b09fbc7
2013-04-30,0.9344840160447307,8227.0,cda188c15b09fbc7
2013-05-01,0.9117539362870744,8193.0,cda188c15b09fbc7
2013-05-02,0.9496771049104424,8207.0,cda188c15b09fbc7
2013-05-03,0.9691133720930232,8256.0,cda188c15b09fbc7
2013-05-04,0.977545818667314,8239.0,cda188c15b09fbc7
2013-05-05,0.9677814528972192,8163.0,cda188c15b09fbc7
2013-05-06,0.952485917217732,8166.0,cda188c15b09fbc7
2013-05-07,0.9617593158216248,8185.0,cda188c15b09fbc7
2013-05-08,0.9536343878290268,4141.0,cda188c15b09fbc7
2013-05-09,1.0,3839.0,cda188c15b09fbc7
2013-05-10,1.0,8338.0,cda188c15b09fbc7
2013-05-11,0.9649101505585236,8236.0,cda188c15b09fbc7
2013-05-12,0.924315619967794,8073.0,cda188c15b09fbc7
2013-05-13,0.913959831391024,8066.0,cda188c15b09fbc7
2013-05-14,0.9829342505622436,7559.0,cda188c15b09fbc7
2013-03-27,0.9021297550166196,8123.0,e6f9550c1a45e908
2013-03-28,0.9382942326490714,8184.0,e6f9550c1a45e908
2013-03-29,0.9185873605947956,8070.0,e6f9550c1a45e908
2013-03-30,0.9502130249543518,8215.0,e6f9550c1a45e908
2013-03-31,0.9653902798232696,8148.0,e6f9550c1a45e908
2013-04-01,0.884239538962666,7982.0,e6f9550c1a45e908
2013-04-02,0.9330445544554457,8080.0,e6f9550c1a45e908
2013-04-03,0.9035919181840858,8018.0,e6f9550c1a45e908
2013-04-04,0.9632262809512137,8158.0,e6f9550c1a45e908
2013-04-05,0.9090166167256878,7342.0,e6f9550c1a45e908
2013-04-06,0.8362623762376238,8080.0,e6f9550c1a45e908
2013-04-07,0.954951646468356,8169.0,e6f9550c1a45e908
2013-04-08,0.8987768347478782,8012.0,e6f9550c1a45e908
2013-04-09,0.9439782823297136,8104.0,e6f9550c1a45e908
2013-04-10,0.9135421805624075,8108.0,e6f9550c1a45e908
2013-04-11,0.952730835170218,8166.0,e6f9550c1a45e908
2013-04-12,0.9535539215686276,8160.0,e6f9550c1a45e908
2013-04-13,0.9501047184920536,8117.0,e6f9550c1a45e908
2013-04-14,0.931140675043114,8118.0,e6f9550c1a45e908
2013-04-15,0.9153042409342348,8135.0,e6f9550c1a45e908
2013-04-16,0.9463120305381112,8121.0,e6f9550c1a45e908
2013-04-17,0.925335988053758,8036.0,e6f9550c1a45e908
2013-04-18,0.9194589228096302,8058.0,e6f9550c1a45e908
2013-04-19,0.9165419161676648,8016.0,e6f9550c1a45e908
2013-04-20,0.9345759319489616,7994.0,e6f9550c1a45e908
2013-04-21,0.9308418177303204,8054.0,e6f9550c1a45e908
2013-04-22,0.935319042871386,8024.0,e6f9550c1a45e908
