date,n_gps_readings,mean_accuracy,km_from_campus,hashed_uid
2013-05-05,30,40.256499999999996,5529.047721678472,cd6251b4de52453b
2013-05-06,23,28.482434782608696,5528.978809383677,cd6251b4de52453b
2013-05-07,5,7.0,6375.906515488924,cd6251b4de52453b
2013-05-08,4,13.25,6375.266427567713,cd6251b4de52453b
2013-05-09,65,32.20576923076923,6.902967770646498,cd6251b4de52453b
2013-05-10,70,34.4329,6.9028535489749245,cd6251b4de52453b
2013-05-11,68,31.58823529411765,6.90501153213104,cd6251b4de52453b
2013-05-12,68,30.786735294117648,6.905084806816518,cd6251b4de52453b
2013-05-13,69,30.042811594202902,6.902756180949325,cd6251b4de52453b
2013-05-14,67,32.19788059701492,6.9061908249703325,cd6251b4de52453b
2013-05-15,66,28.875227272727273,0.27502960353333716,cd6251b4de52453b
2013-05-16,59,25.01537288135593,6.906272076632084,cd6251b4de52453b
2013-05-17,65,33.61784615384615,6.9063595051034925,cd6251b4de52453b
2013-05-18,10,28.5,6.906561636843452,cd6251b4de52453b
2013-05-19,36,31.916666666666668,6.906305433177664,cd6251b4de52453b
2013-05-20,54,30.0,6.9063784230991345,cd6251b4de52453b
2013-05-22,11,26.76109090909091,0.622593353037537,cd6251b4de52453b
2013-05-23,87,36.87974712643678,6.864550999884965,cd6251b4de52453b
2013-05-24,92,33.52004347826087,6.904853407897973,cd6251b4de52453b
2013-05-25,49,33.7214081632653,664.0245348242887,cd6251b4de52453b
2013-05-26,142,36.09154929577465,6.902772119467606,cd6251b4de52453b
2013-05-27,138,33.13202173913044,6.902561311922661,cd6251b4de52453b
2013-05-28,139,33.98515107913669,6.902242985422018,cd6251b4de52453b
2013-05-29,79,39.38620253164557,0.31816105956225493,cd6251b4de52453b
2013-05-30,63,37.121873015873014,0.1353984213025781,cd6251b4de52453b
2013-05-31,100,35.98447,6.90433857304272,cd6251b4de52453b
2013-03-27,61,38.08829508196721,0.2549984274931824,26119daf181335b2
2013-03-28,71,39.16364788732395,0.25402814051155687,26119daf181335b2
2013-03-29,67,45.16146268656717,0.2548479505273856,26119daf181335b2
2013-03-30,64,39.728109375,0.2548681545750275,26119daf181335b2
2013-03-31,66,43.60033333333333,0.253478974748276,26119daf181335b2
2013-04-01,63,36.701,0.25462621186461976,26119daf181335b2
2013-04-02,70,49.88652857142858,0.2536009557197252,26119daf181335b2
2013-04-03,66,32.21151515151515,0.2510502623967482,26119daf181335b2
2013-04-04,72,43.21202777777778,0.2529773037911861,26119daf181335b2
2013-04-05,59,31.608457627118646,0.2503726090413458,26119daf181335b2
2013-04-06,69,42.77046376811594,0.2524438222353169,26119daf181335b2
2013-04-07,58,41.24294827586207,0.2531109257824407,26119daf181335b2
2013-04-08,64,41.76725,0.25134103416641035,26119daf181335b2
2013-04-09,55,61.47845454545455,0.25412015360611917,26119daf181335b2
2013-04-10,57,39.86863157894737,0.25284025846974467,26119daf181335b2
2013-04-11,70,56.8338,0.254848056352099,26119daf181335b2
2013-04-12,66,45.11871212121212,0.2523214800376402,26119daf181335b2
2013-04-13,70,58.47754285714286,0.2546995597678583,26119daf181335b2
2013-04-14,70,53.18532857142857,0.2566188392770759,26119daf181335b2
2013-04-15,71,54.4203661971831,0.25549290096282135,26119daf181335b2
2013-04-16,70,54.35024285714285,0.2561122222645129,26119daf181335b2
2013-04-17,64,50.689171875,0.25673839482397315,26119daf181335b2
2013-04-18,70,50.60164285714286,0.25600401231039543,26119daf181335b2
2013-04-19,67,49.90316417910448,0.25483936414975406,26119daf181335b2
2013-04-20,62,32.47545161290323,0.258074832759866,26119daf181335b2
2013-04-21,72,42.94513888888889,0.2532080338137267,26119daf181335b2
2013-04-22,71,50.983633802816904,0.2537229678836486,26119daf181335b2
2013-04-23,65,37.98247692307692,0.25247578681137245,26119daf181335b2
2013-04-24,60,43.429966666666665,0.25269821362044903,26119daf181335b2
2013-04-25,71,49.94607042253521,0.2535314020302273,26119daf181335b2
2013-04-26,72,42.467527777777775,0.2538372746044611,26119daf181335b2
2013-04-27,69,45.30608695652174,0.25266059195286056,26119daf181335b2
2013-04-28,72,49.18375,0.2543763939740024,26119daf181335b2
2013-04-29,72,44.571375,0.25219403810915136,26119daf181335b2
2013-04-30,69,43.27811594202899,0.2546781139512778,26119daf181335b2
2013-05-01,70,35.17274285714286,0.2523811813590189,26119daf181335b2
2013-05-02,72,46.60843055555555,0.2536318934079973,26119daf181335b2
2013-05-03,63,40.826079365079366,0.2523803805542412,26119daf181335b2
2013-05-04,32,48.0293125,0.2559774379494184,26119daf181335b2
2013-05-07,36,39.988,0.25375197252878035,26119daf181335b2
2013-05-08,142,54.31197887323944,0.25313238172187175,26119daf181335b2
2013-05-09,138,52.20726086956522,0.2521746391732784,26119daf181335b2
2013-05-10,141,41.860304964539004,0.2538061533092298,26119daf181335b2
2013-05-11,118,34.51001694915254,0.2659151346929867,26119daf181335b2
2013-05-12,81,31.791555555555554,0.25484030815825204,26119daf181335b2
2013-05-13,138,34.76409420289855,0.25698500760824106,26119daf181335b2
2013-05-14,131,48.58209923664122,0.25806154529001757,26119daf181335b2
2013-05-15,141,46.737212765957445,0.2598412119464884,26119daf181335b2
2013-05-16,138,46.23518115942029,0.25825305769732976,26119daf181335b2
2013-05-17,131,47.04369465648855,0.2448958038885882,26119daf181335b2
2013-05-18,143,31.006762237762235,0.2548583933588405,26119daf181335b2
2013-05-19,127,47.492653543307085,0.259508380504878,26119daf181335b2
2013-05-20,144,64.59309027777778,0.2610273814599113,26119daf181335b2
2013-05-21,141,43.88689361702127,0.25913880353572694,26119daf181335b2
2013-05-22,140,41.882014285714284,0.25871291749595465,26119daf181335b2
2013-05-23,143,37.21808391608391,0.2593926985067919,26119daf181335b2
2013-05-24,72,54.92801388888889,0.26074942936772216,26119daf181335b2
2013-05-25,139,37.1595035971223,0.25113635446417437,26119daf181335b2
2013-05-26,126,37.99880952380953,0.259181314094041,26119daf181335b2
2013-05-27,144,44.474159722222225,0.2600532514062725,26119daf181335b2
2013-05-28,141,30.791751773049644,0.2595925487814332,26119daf181335b2
2013-05-29,60,44.99928333333333,0.2599763925087299,26119daf181335b2
2013-03-27,69,26.34250724637681,0.47495198536828775,37985280ff34ce04
2013-03-28,64,38.291734375,0.4732429643024959,37985280ff34ce04
2013-03-29,71,37.223774647887325,0.472897411663538,37985280ff34ce04
2013-03-30,68,33.317647058823525,0.4739720218615828,37985280ff34ce04
2013-03-31,65,37.33053846153847,0.47475454802057837,37985280ff34ce04
2013-04-01,72,40.40631944444445,0.47237717748230756,37985280ff34ce04
2013-04-02,64,34.082765625,0.4730283323528094,37985280ff34ce04
2013-04-03,69,38.97747826086957,0.47338160368505267,37985280ff34ce04
2013-04-04,70,36.25107142857143,0.4711672384004043,37985280ff34ce04
2013-04-05,66,36.89186363636363,0.47163354551992703,37985280ff34ce04
2013-04-06,53,28.789603773584904,0.4106117069373398,37985280ff34ce04
2013-04-07,49,25.379408163265303,0.20387288856728014,37985280ff34ce04
2013-04-08,42,41.213190476190476,0.32786098604971925,37985280ff34ce04
2013-04-09,59,32.311186440677965,0.461422545916506,37985280ff34ce04
2013-04-10,52,36.77003846153846,0.39763757244076897,37985280ff34ce04
2013-04-11,56,30.593160714285716,0.46538122787643427,37985280ff34ce04
2013-04-12,58,38.856327586206895,0.46781937919841043,37985280ff34ce04
2013-04-13,60,27.65715,0.46869690401850334,37985280ff34ce04
2013-04-14,63,35.00826984126984,0.4688395070067812,37985280ff34ce04
2013-04-15,43,40.27023255813953,0.24992629481792414,37985280ff34ce04
2013-04-16,65,35.071384615384616,0.4436994307779692,37985280ff34ce04
2013-04-17,54,37.43731481481481,0.3746945814653875,37985280ff34ce04
2013-04-18,49,31.220591836734695,0.279422369524172,37985280ff34ce04
2013-04-19,62,40.026258064516135,0.46783909226489734,37985280ff34ce04
2013-04-20,66,35.397909090909096,0.46863239531373563,37985280ff34ce04
2013-04-21,51,30.745607843137257,0.31355536914278104,37985280ff34ce04
2013-04-22,51,35.32370588235294,0.27730578885561097,37985280ff34ce04
2013-04-23,58,40.284862068965516,0.4612808972294205,37985280ff34ce04
2013-04-24,63,39.36685714285714,0.3842057553701689,37985280ff34ce04
2013-04-25,59,43.958,0.30058220997079,37985280ff34ce04
2013-04-26,64,42.646546875,0.469625295154218,37985280ff34ce04
2013-04-27,66,35.02901515151515,0.4700452238973054,37985280ff34ce04
2013-04-28,64,33.819203125,0.469332233764048,37985280ff34ce04
2013-04-29,66,35.08465151515151,0.2532998248283729,37985280ff34ce04
2013-04-30,69,33.475086956521736,0.4696857654450471,37985280ff34ce04
2013-05-01,50,34.646640000000005,0.3025341944849212,37985280ff34ce04
2013-05-02,59,36.96094915254237,0.46970549609059603,37985280ff34ce04
2013-05-03,50,42.50584,0.4678329911572127,37985280ff34ce04
2013-05-04,91,34.02003296703297,0.47070675146222335,37985280ff34ce04
2013-05-05,101,28.80322772277228,0.4683134054324258,37985280ff34ce04
2013-05-06,140,42.48492142857143,0.47061967947750305,37985280ff34ce04
2013-05-07,117,29.517264957264956,0.2623353326629095,37985280ff34ce04
2013-05-08,139,42.011,0.46715121931566267,37985280ff34ce04
2013-05-09,135,35.5607037037037,0.4715089665569274,37985280ff34ce04
2013-05-10,126,40.05152380952381,0.47077206345646294,37985280ff34ce04
2013-05-11,132,45.57604545454545,0.4720409374512207,37985280ff34ce04
2013-05-12,138,43.2447536231884,0.4703578839063789,37985280ff34ce04
2013-05-13,130,43.44313846153846,0.4717643137913699,37985280ff34ce04
2013-05-14,129,41.0313488372093,0.47020047175369223,37985280ff34ce04
2013-05-15,120,42.98871666666666,0.4696505923819031,37985280ff34ce04
2013-05-16,118,38.54510169491525,0.47031328201448197,37985280ff34ce04
2013-05-17,118,43.742144067796616,0.471573822352647,37985280ff34ce04
2013-05-18,116,42.95780172413793,0.471738463745057,37985280ff34ce04
2013-05-19,136,43.92515441176471,0.4704743932373524,37985280ff34ce04
2013-05-20,140,38.975992857142856,0.47099123635878654,37985280ff34ce04
2013-05-21,135,40.116911111111115,0.4689315115317896,37985280ff34ce04
2013-05-22,142,40.58177464788732,0.4690066647351313,37985280ff34ce04
2013-05-23,133,39.93401503759399,0.4696345014413779,37985280ff34ce04
2013-05-24,126,40.14879365079365,0.47084645970235656,37985280ff34ce04
2013-05-25,135,39.04344444444444,0.47066715083052674,37985280ff34ce04
2013-05-26,140,40.587785714285715,0.47063011316727543,37985280ff34ce04
2013-05-27,117,34.255384615384614,0.46937934837377643,37985280ff34ce04
2013-05-28,139,35.54303597122302,0.27427749026503423,37985280ff34ce04
2013-05-29,127,37.76489763779527,0.27432451897108057,37985280ff34ce04
2013-05-30,130,44.0479,0.4701845298418707,37985280ff34ce04
2013-05-31,130,43.43552307692308,0.47081658826058664,37985280ff34ce04
2013-03-27,61,21.119491803278688,0.4601501862841175,4fc7d2e42c31e91b
2013-03-28,71,27.1843661971831,0.4610105636684521,4fc7d2e42c31e91b
2013-03-29,71,23.57276056338028,0.46117585758345697,4fc7d2e42c31e91b
2013-03-30,63,21.01380952380952,0.460765630872166,4fc7d2e42c31e91b
2013-03-31,24,23.950875,0.4604979966371443,4fc7d2e42c31e91b
2013-04-01,72,26.813097222222225,0.4603712170315493,4fc7d2e42c31e91b
2013-04-02,49,21.28922448979592,0.46058505504562003,4fc7d2e42c31e91b
2013-04-03,71,23.738140845070422,0.46082971497690783,4fc7d2e42c31e91b
2013-04-04,72,21.13059722222222,0.46008803607597254,4fc7d2e42c31e91b
2013-04-05,72,26.747444444444444,0.45874819508990505,4fc7d2e42c31e91b
2013-04-06,70,24.758614285714287,0.45799474756384967,4fc7d2e42c31e91b
2013-04-07,72,21.710833333333333,0.4589396966409143,4fc7d2e42c31e91b
2013-04-08,70,24.632042857142856,0.4576325424993899,4fc7d2e42c31e91b
2013-04-09,72,23.062986111111112,0.4617653543077744,4fc7d2e42c31e91b
2013-04-10,72,27.234180555555557,0.4588202545621403,4fc7d2e42c31e91b
2013-04-11,72,23.52609722222222,0.4580555941917906,4fc7d2e42c31e91b
2013-04-12,72,22.921722222222222,0.4579158497899796,4fc7d2e42c31e91b
2013-04-13,71,31.95869014084507,0.4550851404445339,4fc7d2e42c31e91b
2013-04-14,72,24.848166666666668,0.4552436975417934,4fc7d2e42c31e91b
2013-04-15,72,22.26788888888889,0.4564635709446939,4fc7d2e42c31e91b
2013-04-16,72,21.245874999999998,0.45667126609708036,4fc7d2e42c31e91b
2013-04-17,72,21.814847222222223,0.4560408244025482,4fc7d2e42c31e91b
2013-04-18,72,24.945625,0.4573318951662802,4fc7d2e42c31e91b
2013-04-19,30,23.048266666666667,0.456494510687312,4fc7d2e42c31e91b
2013-04-20,36,21.489555555555555,0.45802221351902783,4fc7d2e42c31e91b
2013-04-21,72,25.33388888888889,0.45569598871186634,4fc7d2e42c31e91b
2013-04-22,72,23.783083333333334,0.4553994785977247,4fc7d2e42c31e91b
2013-04-23,71,24.13180281690141,0.45497119632684657,4fc7d2e42c31e91b
2013-04-24,55,23.078872727272728,0.45544374234790885,4fc7d2e42c31e91b
2013-04-25,71,24.392338028169014,0.4541032072736325,4fc7d2e42c31e91b
2013-04-26,72,23.466541666666664,0.45448266902676226,4fc7d2e42c31e91b
2013-04-27,72,23.35072222222222,0.45503863718971654,4fc7d2e42c31e91b
2013-04-28,72,21.712125,0.45501920829476683,4fc7d2e42c31e91b
2013-04-29,72,23.36163888888889,0.4549708580685696,4fc7d2e42c31e91b
2013-04-30,68,23.452720588235294,0.45463812760012023,4fc7d2e42c31e91b
2013-05-01,72,23.96908333333333,0.45444594270728894,4fc7d2e42c31e91b
2013-05-02,72,26.215347222222224,0.4548482816199616,4fc7d2e42c31e91b
2013-05-03,72,26.285527777777776,0.4547671121011146,4fc7d2e42c31e91b
2013-05-04,72,26.48038888888889,0.45445169331217944,4fc7d2e42c31e91b
2013-05-05,72,26.05726388888889,0.4543462815506983,4fc7d2e42c31e91b
2013-05-06,72,24.937875000000002,0.45454490151557475,4fc7d2e42c31e91b
2013-05-07,57,25.32026315789474,0.4542654249923105,4fc7d2e42c31e91b
2013-05-08,72,23.386555555555557,0.4549757781506102,4fc7d2e42c31e91b
2013-05-09,72,24.494569444444444,0.45466402595979616,4fc7d2e42c31e91b
2013-05-10,72,24.503958333333333,0.45449863026885196,4fc7d2e42c31e91b
2013-05-11,72,23.602319444444444,0.45533698393074806,4fc7d2e42c31e91b
2013-05-12,72,26.296611111111112,0.4547822469418231,4fc7d2e42c31e91b
2013-05-13,57,26.687912280701756,0.4551079573924395,4fc7d2e42c31e91b
2013-05-14,72,22.942694444444445,0.4554515139521051,4fc7d2e42c31e91b
2013-05-15,72,19.583333333333332,0.4561022603815948,4fc7d2e42c31e91b
2013-05-16,31,20.0,0.4566353631771853,4fc7d2e42c31e91b
2013-05-21,44,19.40909090909091,0.45599466292765894,4fc7d2e42c31e91b
2013-05-22,56,20.0,0.45607631536159104,4fc7d2e42c31e91b
2013-03-27,69,26.71457971014493,0.22997766320440205,5c373475c11275cb
2013-03-28,70,30.501714285714286,0.22770241895609494,5c373475c11275cb
2013-03-29,63,32.72834920634921,0.22925811845466404,5c373475c11275cb
2013-03-30,68,27.357102941176468,0.22989842729698676,5c373475c11275cb
2013-03-31,68,32.21514705882353,0.22716314706795207,5c373475c11275cb
2013-04-01,65,29.973846153846154,0.2282642786881255,5c373475c11275cb
2013-04-02,70,28.147385714285715,0.22999879364247805,5c373475c11275cb
2013-04-03,68,25.083985294117646,0.2257733880849239,5c373475c11275cb
2013-04-04,70,31.5108,0.2258573025754401,5c373475c11275cb
2013-04-05,70,29.284914285714287,0.22617381386821953,5c373475c11275cb
2013-04-06,39,24.30297435897436,0.22586491191802205,5c373475c11275cb
2013-04-07,71,30.159338028169014,0.2244068878406396,5c373475c11275cb
2013-04-08,65,29.025892307692306,0.2257097736023995,5c373475c11275cb
2013-04-09,68,28.291323529411763,0.22292010624401212,5c373475c11275cb
2013-04-10,66,28.425575757575757,0.22443834450463065,5c373475c11275cb
2013-04-11,50,31.964119999999998,0.2237830492870765,5c373475c11275cb
2013-04-12,68,30.83441176470588,0.22711145036162886,5c373475c11275cb
2013-04-13,66,31.734272727272728,0.22437631434724353,5c373475c11275cb
2013-04-14,71,31.70523943661972,0.22433176745433137,5c373475c11275cb
2013-04-15,70,32.59251428571429,0.22314352349779304,5c373475c11275cb
2013-04-16,70,28.913328571428572,0.176387734908769,5c373475c11275cb
2013-04-17,68,29.381470588235295,0.22633172670337662,5c373475c11275cb
2013-04-18,70,31.20818571428571,0.22089850678222026,5c373475c11275cb
2013-04-19,29,30.52968965517241,0.22602988852231048,5c373475c11275cb
2013-04-20,1,9.0,347.48484524957865,5c373475c11275cb
2013-04-21,8,27.870125,0.22519151051926262,5c373475c11275cb
2013-04-22,70,30.829757142857144,0.22346636647617002,5c373475c11275cb
2013-04-23,69,28.737014492753623,0.13907253559995753,5c373475c11275cb
2013-04-24,67,28.90107462686567,0.2230011280148705,5c373475c11275cb
2013-04-25,70,34.69768571428572,0.22314876824517968,5c373475c11275cb
2013-04-26,63,29.991555555555557,0.22428603858309037,5c373475c11275cb
2013-04-27,60,29.544483333333336,0.2238494690026723,5c373475c11275cb
2013-04-28,70,25.701028571428573,0.22548593431807853,5c373475c11275cb
2013-04-29,70,33.375214285714286,0.027177822636180047,5c373475c11275cb
2013-04-30,69,30.62536231884058,0.2264463489732107,5c373475c11275cb
2013-05-01,66,27.897499999999997,0.22416766585624412,5c373475c11275cb
2013-05-02,68,34.42420588235294,0.22452483804122378,5c373475c11275cb
2013-05-03,29,23.537862068965516,0.2251394864925694,5c373475c11275cb
2013-05-04,18,28.836666666666662,0.2207427051885054,5c373475c11275cb
2013-05-05,65,32.13904615384615,0.222274860802278,5c373475c11275cb
2013-05-06,67,28.324805970149253,0.22425173802800646,5c373475c11275cb
2013-05-07,68,34.70041176470588,0.22235739977456292,5c373475c11275cb
2013-05-08,65,29.63449230769231,0.22191891285123555,5c373475c11275cb
2013-05-09,64,28.63615625,0.2219323465525066,5c373475c11275cb
2013-05-10,68,31.87905882352941,0.22095892360377795,5c373475c11275cb
2013-05-11,70,31.30882857142857,0.21603804776566446,5c373475c11275cb
2013-05-12,70,31.31551428571429,0.22041043627449133,5c373475c11275cb
2013-05-13,69,23.752782608695654,0.22084196377435222,5c373475c11275cb
2013-05-14,69,28.250579710144926,0.21208426054387777,5c373475c11275cb
2013-05-15,69,24.768420289855072,0.22225318427319546,5c373475c11275cb
2013-05-16,70,29.554957142857145,0.2226405750076301,5c373475c11275cb
2013-05-17,70,31.054642857142856,0.22443174898690546,5c373475c11275cb
2013-05-18,29,31.000551724137928,0.22821704275403762,5c373475c11275cb
2013-05-19,7,23.73942857142857,0.22404930956088784,5c373475c11275cb
2013-05-20,72,28.46311111111111,0.22496687505687177,5c373475c11275cb
2013-05-21,69,29.517362318840583,0.22422125471673396,5c373475c11275cb
2013-05-22,68,32.91748529411765,0.22507678319435778,5c373475c11275cb
2013-05-23,24,31.797625,0.22764379505572518,5c373475c11275cb
2013-03-27,41,33.29436585365853,0.1627732479691935,42a389ebb402924a
2013-03-28,68,37.47891176470588,0.16744199926842643,42a389ebb402924a
2013-03-29,71,35.32683098591549,0.16888141509767027,42a389ebb402924a
2013-03-30,46,35.203478260869566,0.1695696192190541,42a389ebb402924a
2013-03-31,49,40.53644897959184,100.39494402194822,42a389ebb402924a
2013-04-01,70,35.3,0.16766205955119717,42a389ebb402924a
2013-04-02,71,37.155197183098586,0.16692363756735237,42a389ebb402924a
2013-04-03,69,34.64089855072464,0.16601312772276736,42a389ebb402924a
2013-04-04,67,35.7804776119403,0.16516812321070573,42a389ebb402924a
2013-04-05,72,35.37509722222222,0.1664451485669151,42a389ebb402924a
2013-04-06,70,34.25931428571429,0.06620686430270079,42a389ebb402924a
2013-04-07,72,36.102472222222225,0.1656257929284537,42a389ebb402924a
2013-04-08,72,35.896902777777775,0.1624519705774588,42a389ebb402924a
2013-04-09,71,32.389901408450704,0.1646545922321459,42a389ebb402924a
2013-04-10,70,34.80511428571429,0.16508603027567426,42a389ebb402924a
2013-04-11,70,41.24625714285714,0.16265637125231966,42a389ebb402924a
2013-04-12,72,41.11072222222222,0.16118650744274984,42a389ebb402924a
2013-04-13,41,41.41548780487805,0.1635282262437116,42a389ebb402924a
2013-04-14,68,39.59539705882353,0.16269630560476064,42a389ebb402924a
2013-04-15,72,39.037708333333335,0.1612033009435765,42a389ebb402924a
2013-04-16,72,42.4765,0.16126352445534686,42a389ebb402924a
2013-04-17,71,37.04660563380282,0.16080264937224698,42a389ebb402924a
2013-04-18,71,42.67425352112676,0.16420506902277832,42a389ebb402924a
2013-04-19,70,43.845757142857146,0.16295897843214677,42a389ebb402924a
2013-04-20,41,41.231658536585364,0.16345586876586035,42a389ebb402924a
2013-04-21,72,32.029125,0.16529439641737445,42a389ebb402924a
2013-04-22,71,40.13204225352113,0.16035967997851813,42a389ebb402924a
2013-04-23,72,38.726416666666665,0.15110083954273612,42a389ebb402924a
2013-04-24,71,34.91140845070423,0.11018003746511057,42a389ebb402924a
2013-04-25,67,38.79670149253731,0.13839546640816236,42a389ebb402924a
2013-04-26,70,40.38401428571429,0.1611837295277792,42a389ebb402924a
2013-04-27,68,41.862117647058824,0.16223291739965354,42a389ebb402924a
2013-04-28,72,43.01233333333333,0.16333713182654205,42a389ebb402924a
2013-04-29,71,36.912732394366195,0.15946532193355092,42a389ebb402924a
2013-04-30,69,42.27904347826087,0.1488711349598418,42a389ebb402924a
2013-05-01,62,41.612741935483875,0.1612387824468314,42a389ebb402924a
2013-05-02,71,42.931000000000004,0.1638630133585307,42a389ebb402924a
2013-05-03,71,38.345281690140844,0.16196854143137338,42a389ebb402924a
2013-05-04,144,42.31260416666667,0.16332241478949752,42a389ebb402924a
2013-05-05,144,34.42284027777778,0.16066530303459128,42a389ebb402924a
2013-05-06,138,40.42202898550725,0.12716107616162495,42a389ebb402924a
2013-05-07,53,44.538547169811324,0.16784069882887503,42a389ebb402924a
2013-05-08,89,40.429460674157305,0.254586836368181,42a389ebb402924a
2013-05-09,140,45.445721428571424,0.2746115090630939,42a389ebb402924a
2013-05-10,144,40.80285416666666,0.16137174377325264,42a389ebb402924a
2013-05-11,144,39.066340277777776,0.16090539988212604,42a389ebb402924a
2013-05-12,144,32.00763194444445,0.15636654712609083,42a389ebb402924a
2013-05-13,144,37.054402777777774,0.21578436464529996,42a389ebb402924a
2013-05-14,114,36.33306140350877,0.2847273280383885,42a389ebb402924a
2013-05-15,127,34.64177165354331,0.16096746604223286,42a389ebb402924a
2013-05-16,143,35.0606013986014,0.16188015813077072,42a389ebb402924a
2013-05-17,66,36.89909090909091,0.16207710310624682,42a389ebb402924a
2013-05-18,65,41.29627692307692,0.16333361956217562,42a389ebb402924a
2013-05-19,144,29.421229166666667,0.16235870627599763,42a389ebb402924a
2013-05-20,143,29.283062937062937,0.16253801378150343,42a389ebb402924a
2013-05-21,86,32.54661627906977,0.27305038499339085,42a389ebb402924a
2013-05-22,143,36.13544055944056,0.14776847015060482,42a389ebb402924a
2013-05-23,117,35.941717948717944,0.1604255775815471,42a389ebb402924a
2013-05-24,47,29.418042553191487,0.16396242862019203,42a389ebb402924a
2013-05-25,43,29.6173023255814,0.1644343759163143,42a389ebb402924a
2013-05-26,26,22.220307692307692,0.280619764493753,42a389ebb402924a
2013-05-27,134,30.228626865671643,0.290912461744421,42a389ebb402924a
2013-05-28,83,35.96210843373494,0.2146481729626025,42a389ebb402924a
2013-05-29,63,30.047555555555558,0.15841810577046542,42a389ebb402924a
2013-03-27,69,49.960565217391306,0.4201849166070456,cda188c15b09fbc7
2013-03-28,53,43.44943396226415,0.4203899903819672,cda188c15b09fbc7
2013-03-29,51,37.58133333333333,0.42024178008986973,cda188c15b09fbc7
2013-03-30,56,46.784910714285715,0.4195487621863579,cda188c15b09fbc7
2013-03-31,67,54.07195522388059,0.42015189482638005,cda188c15b09fbc7
2013-04-01,63,51.23436507936508,0.4196054917381494,cda188c15b09fbc7
2013-04-02,52,46.79725,0.42143756685650513,cda188c15b09fbc7
2013-04-03,66,39.58286363636364,0.4188668160457975,cda188c15b09fbc7
2013-04-04,60,34.61076666666667,0.4192197630258936,cda188c15b09fbc7
2013-04-05,34,37.40020588235294,0.4209751664456843,cda188c15b09fbc7
2013-04-06,1,45.0,1007.4010695567251,cda188c15b09fbc7
2013-04-07,1,17.0,1007.3789457389463,cda188c15b09fbc7
2013-04-08,25,40.56212,0.42181985936092603,cda188c15b09fbc7
2013-04-09,68,36.41525,0.4216463554733349,cda188c15b09fbc7
2013-04-10,71,34.94498591549296,0.42190898762625356,cda188c15b09fbc7
2013-04-11,72,34.98543055555555,0.40274898029952705,cda188c15b09fbc7
2013-04-12,72,35.809805555555556,0.4036874285011538,cda188c15b09fbc7
