date,conversation_hours,hashed_uid
2013-05-12,1.9969444444444444,37985280ff34ce04
2013-05-13,2.6158333333333332,37985280ff34ce04
2013-05-14,3.423888888888889,37985280ff34ce04
2013-05-15,5.798055555555556,37985280ff34ce04
2013-05-16,0.2941666666666667,37985280ff34ce04
2013-05-17,9.187222222222223,37985280ff34ce04
2013-05-18,6.035833333333334,37985280ff34ce04
2013-05-19,0.06444444444444444,37985280ff34ce04
2013-05-20,3.0883333333333334,37985280ff34ce04
2013-05-21,0.016666666666666666,37985280ff34ce04
2013-05-22,2.451111111111111,37985280ff34ce04
2013-05-23,3.1402777777777775,37985280ff34ce04
2013-05-24,8.200555555555555,37985280ff34ce04
2013-05-25,5.141944444444444,37985280ff34ce04
2013-05-26,3.1555555555555554,37985280ff34ce04
2013-05-27,4.436944444444444,37985280ff34ce04
2013-05-28,4.571111111111112,37985280ff34ce04
2013-05-29,18.125833333333333,37985280ff34ce04
2013-05-30,4.428055555555556,37985280ff34ce04
2013-05-31,11.187222222222223,37985280ff34ce04
2013-03-27,4.148055555555556,4fc7d2e42c31e91b
2013-03-28,0.8566666666666667,4fc7d2e42c31e91b
2013-03-29,2.7705555555555557,4fc7d2e42c31e91b
2013-03-30,0.016666666666666666,4fc7d2e42c31e91b
2013-03-31,0.016944444444444446,4fc7d2e42c31e91b
2013-04-01,3.908333333333333,4fc7d2e42c31e91b
2013-04-03,2.6805555555555554,4fc7d2e42c31e91b
2013-04-04,0.0225,4fc7d2e42c31e91b
2013-04-05,3.611666666666667,4fc7d2e42c31e91b
2013-04-06,2.7172222222222224,4fc7d2e42c31e91b
2013-04-08,3.274722222222222,4fc7d2e42c31e91b
2013-04-09,0.05277777777777778,4fc7d2e42c31e91b
2013-04-10,3.4041666666666663,4fc7d2e42c31e91b
2013-04-12,1.2969444444444445,4fc7d2e42c31e91b
2013-04-13,0.9277777777777778,4fc7d2e42c31e91b
2013-04-15,1.9425,4fc7d2e42c31e91b
2013-04-16,0.03083333333333333,4fc7d2e42c31e91b
2013-04-17,1.4908333333333332,4fc7d2e42c31e91b
2013-04-18,1.1430555555555557,4fc7d2e42c31e91b
2013-04-20,2.5452777777777778,4fc7d2e42c31e91b
2013-04-21,2.418888888888889,4fc7d2e42c31e91b
2013-04-22,1.1736111111111112,4fc7d2e42c31e91b
2013-04-23,0.6441666666666667,4fc7d2e42c31e91b
2013-04-24,0.3275,4fc7d2e42c31e91b
2013-04-25,3.5075,4fc7d2e42c31e91b
2013-04-26,5.065833333333334,4fc7d2e42c31e91b
2013-04-27,0.9969444444444444,4fc7d2e42c31e91b
2013-04-28,0.5041666666666667,4fc7d2e42c31e91b
2013-04-29,1.5238888888888888,4fc7d2e42c31e91b
2013-04-30,0.616111111111111,4fc7d2e42c31e91b
2013-05-01,0.0925,4fc7d2e42c31e91b
2013-05-02,0.1786111111111111,4fc7d2e42c31e91b
2013-05-03,2.4225,4fc7d2e42c31e91b
2013-05-04,1.2047222222222222,4fc7d2e42c31e91b
2013-05-05,0.9525,4fc7d2e42c31e91b
2013-05-06,1.1683333333333332,4fc7d2e42c31e91b
2013-05-07,2.375277777777778,4fc7d2e42c31e91b
2013-05-08,0.022222222222222223,4fc7d2e42c31e91b
2013-05-10,1.8608333333333333,4fc7d2e42c31e91b
2013-05-12,0.27999999999999997,4fc7d2e42c31e91b
2013-05-13,1.88,4fc7d2e42c31e91b
2013-05-15,1.484722222222222,4fc7d2e42c31e91b
2013-05-21,1.4677777777777776,4fc7d2e42c31e91b
2013-03-27,8.995,5c373475c11275cb
2013-03-28,6.091111111111111,5c373475c11275cb
2013-03-29,7.660555555555556,5c373475c11275cb
2013-03-30,6.394444444444445,5c373475c11275cb
2013-03-31,5.787222222222222,5c373475c11275cb
2013-04-01,6.670833333333333,5c373475c11275cb
2013-04-02,6.0424999999999995,5c373475c11275cb
2013-04-03,7.357222222222222,5c373475c11275cb
2013-04-04,7.0841666666666665,5c373475c11275cb
2013-04-05,7.015,5c373475c11275cb
2013-04-06,9.713888888888889,5c373475c11275cb
2013-04-07,8.571388888888889,5c373475c11275cb
2013-04-08,7.34,5c373475c11275cb
2013-04-09,6.189722222222223,5c373475c11275cb
2013-04-10,7.170555555555556,5c373475c11275cb
2013-04-11,8.380555555555556,5c373475c11275cb
2013-04-12,9.761666666666667,5c373475c11275cb
2013-04-13,9.924444444444445,5c373475c11275cb
2013-04-14,4.062777777777778,5c373475c11275cb
2013-04-15,8.525833333333333,5c373475c11275cb
2013-04-16,10.175,5c373475c11275cb
2013-04-17,8.017222222222223,5c373475c11275cb
2013-04-18,5.824722222222222,5c373475c11275cb
2013-04-19,6.985555555555556,5c373475c11275cb
2013-04-20,7.933611111111111,5c373475c11275cb
2013-04-21,6.7844444444444445,5c373475c11275cb
2013-04-22,7.799722222222222,5c373475c11275cb
2013-04-23,5.760833333333333,5c373475c11275cb
2013-04-24,5.640833333333333,5c373475c11275cb
2013-04-25,8.554166666666667,5c373475c11275cb
2013-04-26,7.621388888888889,5c373475c11275cb
2013-04-27,7.5072222222222225,5c373475c11275cb
2013-04-28,5.404166666666667,5c373475c11275cb
2013-04-29,7.982222222222222,5c373475c11275cb
2013-04-30,6.509166666666666,5c373475c11275cb
2013-05-01,5.425833333333333,5c373475c11275cb
2013-05-02,4.718055555555556,5c373475c11275cb
2013-05-03,4.265,5c373475c11275cb
2013-05-04,11.579444444444444,5c373475c11275cb
2013-05-05,5.384722222222222,5c373475c11275cb
2013-05-06,6.250277777777778,5c373475c11275cb
2013-05-07,9.66388888888889,5c373475c11275cb
2013-05-08,9.766666666666667,5c373475c11275cb
2013-05-09,8.506666666666666,5c373475c11275cb
2013-05-10,8.724166666666667,5c373475c11275cb
2013-05-11,9.491388888888888,5c373475c11275cb
2013-05-12,6.443888888888889,5c373475c11275cb
2013-05-13,8.74611111111111,5c373475c11275cb
2013-05-14,5.395833333333333,5c373475c11275cb
2013-05-15,8.953611111111112,5c373475c11275cb
2013-05-16,8.911666666666667,5c373475c11275cb
2013-05-17,10.133055555555556,5c373475c11275cb
2013-05-18,4.853611111111111,5c373475c11275cb
2013-05-19,7.4094444444444445,5c373475c11275cb
2013-05-20,5.590833333333333,5c373475c11275cb
2013-05-21,6.134722222222222,5c373475c11275cb
2013-05-22,4.517222222222222,5c373475c11275cb
2013-05-23,0.22416666666666665,5c373475c11275cb
2013-03-27,7.580555555555556,42a389ebb402924a
2013-03-28,4.745833333333334,42a389ebb402924a
2013-03-29,10.300555555555556,42a389ebb402924a
2013-03-30,5.157222222222222,42a389ebb402924a
2013-03-31,5.8775,42a389ebb402924a
2013-04-01,6.779166666666667,42a389ebb402924a
2013-04-02,6.091944444444445,42a389ebb402924a
2013-04-03,8.733333333333333,42a389ebb402924a
2013-04-04,5.396111111111111,42a389ebb402924a
2013-04-05,8.56861111111111,42a389ebb402924a
2013-04-06,5.815,42a389ebb402924a
2013-04-07,5.677777777777778,42a389ebb402924a
2013-04-08,7.483055555555556,42a389ebb402924a
2013-04-09,2.097777777777778,42a389ebb402924a
2013-04-10,4.911111111111111,42a389ebb402924a
2013-04-11,4.3475,42a389ebb402924a
2013-04-12,0.2941666666666667,42a389ebb402924a
2013-04-13,5.816944444444444,42a389ebb402924a
2013-04-14,6.674444444444444,42a389ebb402924a
2013-04-15,5.3869444444444445,42a389ebb402924a
2013-04-16,0.5602777777777779,42a389ebb402924a
2013-04-17,8.346666666666668,42a389ebb402924a
2013-04-18,2.5472222222222225,42a389ebb402924a
2013-04-19,2.916388888888889,42a389ebb402924a
2013-04-20,4.7186111111111115,42a389ebb402924a
2013-04-21,6.238333333333333,42a389ebb402924a
2013-04-22,4.937222222222222,42a389ebb402924a
2013-04-23,6.051666666666667,42a389ebb402924a
2013-04-24,4.1499999999999995,42a389ebb402924a
2013-04-25,3.658333333333333,42a389ebb402924a
2013-04-26,7.449722222222222,42a389ebb402924a
2013-04-27,4.082777777777778,42a389ebb402924a
2013-04-28,1.5375,42a389ebb402924a
2013-04-29,7.628611111111111,42a389ebb402924a
2013-04-30,3.672222222222222,42a389ebb402924a
2013-05-01,7.809722222222222,42a389ebb402924a
2013-05-02,2.560277777777778,42a389ebb402924a
2013-05-03,7.357777777777778,42a389ebb402924a
2013-05-04,2.376111111111111,42a389ebb402924a
2013-05-05,4.304166666666666,42a389ebb402924a
2013-05-06,4.415555555555556,42a389ebb402924a
2013-05-07,0.6272222222222222,42a389ebb402924a
2013-05-08,5.34,42a389ebb402924a
2013-05-09,2.922222222222222,42a389ebb402924a
2013-05-10,4.833888888888889,42a389ebb402924a
2013-05-11,0.7983333333333333,42a389ebb402924a
2013-05-12,7.426111111111111,42a389ebb402924a
2013-05-13,3.9536111111111114,42a389ebb402924a
2013-05-14,2.6919444444444443,42a389ebb402924a
2013-05-15,4.9030555555555555,42a389ebb402924a
2013-05-16,1.1275,42a389ebb402924a
2013-05-17,0.3888888888888889,42a389ebb402924a
2013-05-18,4.561388888888889,42a389ebb402924a
2013-05-19,3.523888888888889,42a389ebb402924a
2013-05-20,4.6433333333333335,42a389ebb402924a
2013-05-21,5.369722222222222,42a389ebb402924a
2013-05-22,8.267777777777777,42a389ebb402924a
2013-05-23,2.098055555555556,42a389ebb402924a
2013-05-24,1.406111111111111,42a389ebb402924a
2013-05-25,0.03888888888888889,42a389ebb402924a
2013-05-26,1.2022222222222223,42a389ebb402924a
2013-05-27,9.810277777777777,42a389ebb402924a
2013-05-28,7.746388888888889,42a389ebb402924a
2013-05-29,3.102222222222222,42a389ebb402924a
2013-03-27,9.780555555555555,cda188c15b09fbc7
2013-03-28,7.097222222222222,cda188c15b09fbc7
2013-03-29,5.8741666666666665,cda188c15b09fbc7
2013-03-30,1.883888888888889,cda188c15b09fbc7
2013-03-31,5.056388888888889,cda188c15b09fbc7
2013-04-01,7.471666666666667,cda188c15b09fbc7
2013-04-02,9.096388888888889,cda188c15b09fbc7
2013-04-03,7.898055555555556,cda188c15b09fbc7
2013-04-04,11.5475,cda188c15b09fbc7
2013-04-05,9.120277777777778,cda188c15b09fbc7
2013-04-06,13.366666666666667,cda188c15b09fbc7
2013-04-07,14.543333333333333,cda188c15b09fbc7
2013-04-08,7.685,cda188c15b09fbc7
2013-04-09,5.218888888888889,cda188c15b09fbc7
2013-04-10,5.285833333333334,cda188c15b09fbc7
2013-04-11,7.1066666666666665,cda188c15b09fbc7
2013-04-12,7.620833333333334,cda188c15b09fbc7
2013-04-13,2.5969444444444445,cda188c15b09fbc7
2013-04-14,2.1166666666666667,cda188c15b09fbc7
2013-04-15,4.689722222222223,cda188c15b09fbc7
2013-04-16,6.211666666666667,cda188c15b09fbc7
2013-04-17,5.434444444444444,cda188c15b09fbc7
2013-04-18,6.033055555555555,cda188c15b09fbc7
2013-04-19,10.451666666666666,cda188c15b09fbc7
2013-04-21,8.043611111111112,cda188c15b09fbc7
2013-04-22,0.7038888888888889,cda188c15b09fbc7
2013-04-27,0.5283333333333333,cda188c15b09fbc7
2013-04-28,1.1702777777777778,cda188c15b09fbc7
2013-04-29,1.2361111111111112,cda188c15b09fbc7
2013-04-30,2.7449999999999997,cda188c15b09fbc7
2013-05-01,6.339166666666666,cda188c15b09fbc7
2013-05-02,3.341388888888889,cda188c15b09fbc7
2013-05-03,3.3741666666666665,cda188c15b09fbc7
2013-05-04,0.9827777777777778,cda188c15b09fbc7
2013-05-05,2.4858333333333333,cda188c15b09fbc7
2013-05-06,2.2041666666666666,cda188c15b09fbc7
2013-05-08,0.4538888888888889,cda188c15b09fbc7
2013-05-09,0.8147222222222222,cda188c15b09fbc7
2013-05-10,1.07,cda188c15b09fbc7
2013-05-11,3.0830555555555557,cda188c15b09fbc7
2013-05-12,4.0525,cda188c15b09fbc7
2013-05-13,5.477222222222222,cda188c15b09fbc7
2013-05-14,3.3355555555555556,cda188c15b09fbc7
2013-03-27,5.2225,e6f9550c1a45e908
2013-03-28,4.97,e6f9550c1a45e908
2013-03-29,6.820555555555555,e6f9550c1a45e908
2013-03-30,4.521111111111111,e6f9550c1a45e908
2013-03-31,2.226111111111111,e6f9550c1a45e908
2013-04-01,7.429444444444444,e6f9550c1a45e908
2013-04-02,5.671388888888889,e6f9550c1a45e908
2013-04-03,6.487222222222222,e6f9550c1a45e908
2013-04-04,6.859444444444445,e6f9550c1a45e908
2013-04-05,8.513333333333334,e6f9550c1a45e908
2013-04-06,9.158888888888889,e6f9550c1a45e908
2013-04-07,8.211944444444445,e6f9550c1a45e908
2013-04-08,6.558888888888889,e6f9550c1a45e908
2013-04-09,4.628888888888889,e6f9550c1a45e908
2013-04-10,7.839444444444444,e6f9550c1a45e908
2013-04-11,6.106388888888889,e6f9550c1a45e908
2013-04-12,6.544444444444444,e6f9550c1a45e908
2013-04-13,3.223888888888889,e6f9550c1a45e908
2013-04-14,6.798611111111111,e6f9550c1a45e908
2013-04-15,6.611111111111111,e6f9550c1a45e908
2013-04-16,5.24,e6f9550c1a45e908
2013-04-17,8.328055555555556,e6f9550c1a45e908
2013-04-18,6.346388888888889,e6f9550c1a45e908
2013-04-19,6.155,e6f9550c1a45e908
2013-04-20,4.723055555555556,e6f9550c1a45e908
2013-04-21,3.9294444444444445,e6f9550c1a45e908
2013-04-22,8.870277777777778,e6f9550c1a45e908
2013-04-23,5.461944444444445,e6f9550c1a45e908
2013-04-24,5.988888888888889,e6f9550c1a45e908
2013-04-25,7.571111111111111,e6f9550c1a45e908
2013-04-26,5.915555555555556,e6f9550c1a45e908
2013-04-27,3.4780555555555557,e6f9550c1a45e908
2013-04-28,6.624444444444444,e6f9550c1a45e908
2013-04-29,9.706111111111111,e6f9550c1a45e908
2013-04-30,7.626944444444445,e6f9550c1a45e908
2013-05-01,8.154722222222222,e6f9550c1a45e908
2013-05-02,8.034722222222221,e6f9550c1a45e908
2013-05-03,7.645277777777777,e6f9550c1a45e908
2013-05-04,6.343055555555556,e6f9550c1a45e908
2013-05-05,5.388333333333334,e6f9550c1a45e908
2013-05-06,4.715277777777778,e6f9550c1a45e908
2013-05-07,5.833611111111111,e6f9550c1a45e908
2013-05-08,8.348888888888888,e6f9550c1a45e908
2013-05-09,7.639444444444444,e6f9550c1a45e908
2013-05-10,8.008611111111112,e6f9550c1a45e908
2013-05-11,4.295555555555556,e6f9550c1a45e908
2013-05-12,7.616111111111111,e6f9550c1a45e908
2013-05-13,4.453055555555555,e6f9550c1a45e908
2013-05-14,4.750555555555556,e6f9550c1a45e908
2013-05-15,11.845555555555556,e6f9550c1a45e908
2013-05-16,5.373055555555555,e6f9550c1a45e908
2013-05-17,6.198055555555555,e6f9550c1a45e908
2013-05-18,2.1369444444444445,e6f9550c1a45e908
2013-05-19,6.375277777777778,e6f9550c1a45e908
2013-05-20,5.839444444444444,e6f9550c1a45e908
2013-05-21,7.670833333333333,e6f9550c1a45e908
2013-05-22,8.787222222222223,e6f9550c1a45e908
2013-05-23,8.592222222222222,e6f9550c1a45e908
2013-05-24,5.860555555555555,e6f9550c1a45e908
2013-05-25,10.648333333333333,e6f9550c1a45e908
2013-05-26,6.710277777777778,e6f9550c1a45e908
2013-05-27,8.220277777777778,e6f9550c1a45e908
2013-05-28,7.194444444444445,e6f9550c1a45e908
2013-05-29,5.546666666666667,e6f9550c1a45e908
2013-03-27,6.054166666666667,bcf5858b23ad5d6c
2013-03-28,9.071666666666667,bcf5858b23ad5d6c
2013-03-29,7.510833333333333,bcf5858b23ad5d6c
2013-03-30,3.3541666666666665,bcf5858b23ad5d6c
2013-03-31,0.4572222222222222,bcf5858b23ad5d6c
2013-04-01,9.811944444444444,bcf5858b23ad5d6c
2013-04-02,8.660833333333333,bcf5858b23ad5d6c
2013-04-03,7.271111111111111,bcf5858b23ad5d6c
2013-04-04,7.200833333333334,bcf5858b23ad5d6c
2013-04-05,6.072222222222223,bcf5858b23ad5d6c
2013-04-06,8.876111111111111,bcf5858b23ad5d6c
2013-04-07,7.537222222222223,bcf5858b23ad5d6c
2013-04-08,9.02138888888889,bcf5858b23ad5d6c
2013-04-09,9.182777777777778,bcf5858b23ad5d6c
2013-04-10,10.828888888888889,bcf5858b23ad5d6c
2013-04-11,8.122777777777777,bcf5858b23ad5d6c
2013-04-12,10.909166666666668,bcf5858b23ad5d6c
2013-04-13,11.371944444444445,bcf5858b23ad5d6c
2013-04-14,1.6641666666666666,bcf5858b23ad5d6c
2013-04-15,8.210833333333333,bcf5858b23ad5d6c
2013-04-16,6.989722222222222,bcf5858b23ad5d6c
2013-04-17,10.180833333333334,bcf5858b23ad5d6c
2013-04-18,7.845277777777778,bcf5858b23ad5d6c
2013-04-19,8.710555555555555,bcf5858b23ad5d6c
2013-04-20,9.249166666666667,bcf5858b23ad5d6c
2013-04-21,9.036944444444444,bcf5858b23ad5d6c
2013-04-22,4.716944444444445,bcf5858b23ad5d6c
2013-04-23,5.805833333333333,bcf5858b23ad5d6c
2013-04-24,5.133333333333334,bcf5858b23ad5d6c
2013-04-25,5.107777777777778,bcf5858b23ad5d6c
2013-04-26,8.622222222222222,bcf5858b23ad5d6c
2013-04-27,1.5025,bcf5858b23ad5d6c
2013-04-28,4.733611111111111,bcf5858b23ad5d6c
2013-04-29,10.62138888888889,bcf5858b23ad5d6c
2013-04-30,4.8069444444444445,bcf5858b23ad5d6c
2013-05-01,10.249722222222221,bcf5858b23ad5d6c
2013-05-02,5.1322222222222225,bcf5858b23ad5d6c
2013-05-03,9.373611111111112,bcf5858b23ad5d6c
2013-05-04,10.63888888888889,bcf5858b23ad5d6c
2013-05-05,5.123611111111111,bcf5858b23ad5d6c
2013-05-06,6.381666666666667,bcf5858b23ad5d6c
2013-05-07,6.456388888888888,bcf5858b23ad5d6c
2013-05-08,7.4475,bcf5858b23ad5d6c
2013-05-09,5.551111111111111,bcf5858b23ad5d6c
2013-05-10,9.986666666666666,bcf5858b23ad5d6c
2013-05-11,5.958888888888889,bcf5858b23ad5d6c
2013-05-12,5.8125,bcf5858b23ad5d6c
2013-05-13,3.8283333333333336,bcf5858b23ad5d6c
2013-05-14,6.071111111111111,bcf5858b23ad5d6c
2013-05-15,7.135833333333333,bcf5858b23ad5d6c
2013-05-16,11.276666666666667,bcf5858b23ad5d6c
2013-05-17,13.728333333333332,bcf5858b23ad5d6c
2013-05-18,5.256111111111111,bcf5858b23ad5d6c
2013-05-19,5.849444444444445,bcf5858b23ad5d6c
2013-05-20,4.230555555555555,bcf5858b23ad5d6c
2013-05-21,3.3202777777777777,bcf5858b23ad5d6c
2013-05-22,8.943888888888889,bcf5858b23ad5d6c
2013-05-23,6.918333333333333,bcf5858b23ad5d6c
2013-05-24,8.955833333333333,bcf5858b23ad5d6c
2013-05-25,11.6375,bcf5858b23ad5d6c
2013-05-26,10.244722222222222,bcf5858b23ad5d6c
2013-05-27,6.888055555555556,bcf5858b23ad5d6c
2013-05-28,5.0475,bcf5858b23ad5d6c
2013-05-29,8.972222222222221,bcf5858b23ad5d6c
2013-05-30,4.692222222222222,bcf5858b23ad5d6c
2013-05-31,0.9108333333333334,bcf5858b23ad5d6c
2013-03-27,5.476944444444444,4c2427b7dea51ebb
2013-03-28,7.291111111111111,4c2427b7dea51ebb
2013-03-29,6.86,4c2427b7dea51ebb
2013-03-30,2.0819444444444444,4c2427b7dea51ebb
2013-03-31,1.2852777777777777,4c2427b7dea51ebb
2013-04-01,5.033888888888889,4c2427b7dea51ebb
2013-04-02,7.684444444444444,4c2427b7dea51ebb
2013-04-03,7.3694444444444445,4c2427b7dea51ebb
2013-04-04,5.2491666666666665,4c2427b7dea51ebb
2013-04-05,5.800833333333333,4c2427b7dea51ebb
2013-04-06,3.254722222222222,4c2427b7dea51ebb
2013-04-07,2.923611111111111,4c2427b7dea51ebb
2013-04-08,4.420555555555556,4c2427b7dea51ebb
