date,phonelock_hours,hashed_uid
2013-03-27,9.845,cd6251b4de52453b
2013-03-28,2.723055555555556,cd6251b4de52453b
2013-03-29,11.428055555555556,cd6251b4de52453b
2013-03-30,9.818333333333333,cd6251b4de52453b
2013-03-31,16.46333333333333,cd6251b4de52453b
2013-04-01,4.519166666666667,cd6251b4de52453b
2013-04-02,12.8675,cd6251b4de52453b
2013-04-03,10.172777777777778,cd6251b4de52453b
2013-04-04,9.429166666666667,cd6251b4de52453b
2013-04-05,16.87972222222222,cd6251b4de52453b
2013-04-06,7.767777777777777,cd6251b4de52453b
2013-04-07,13.360277777777778,cd6251b4de52453b
2013-04-08,11.768888888888888,cd6251b4de52453b
2013-04-09,11.034444444444444,cd6251b4de52453b
2013-04-10,6.612222222222222,cd6251b4de52453b
2013-04-11,2.2969444444444447,cd6251b4de52453b
2013-04-12,9.221944444444444,cd6251b4de52453b
2013-04-13,5.274166666666667,cd6251b4de52453b
2013-04-14,18.808055555555555,cd6251b4de52453b
2013-04-15,10.520555555555555,cd6251b4de52453b
2013-04-16,12.491944444444444,cd6251b4de52453b
2013-04-17,4.334722222222222,cd6251b4de52453b
2013-04-18,5.198055555555555,cd6251b4de52453b
2013-04-19,6.842222222222222,cd6251b4de52453b
2013-04-20,14.983055555555556,cd6251b4de52453b
2013-04-21,14.080833333333334,cd6251b4de52453b
2013-04-22,10.191666666666666,cd6251b4de52453b
2013-04-23,10.460555555555555,cd6251b4de52453b
2013-04-24,5.673333333333334,cd6251b4de52453b
2013-04-25,9.197777777777777,cd6251b4de52453b
2013-04-26,16.88388888888889,cd6251b4de52453b
2013-04-27,11.163611111111111,cd6251b4de52453b
2013-04-28,11.821944444444444,cd6251b4de52453b
2013-04-29,14.010555555555555,cd6251b4de52453b
2013-04-30,5.412222222222223,cd6251b4de52453b
2013-05-01,8.627777777777776,cd6251b4de52453b
2013-05-02,7.222777777777778,cd6251b4de52453b
2013-05-03,13.359722222222222,cd6251b4de52453b
2013-05-04,8.707777777777778,cd6251b4de52453b
2013-05-05,10.136944444444445,cd6251b4de52453b
2013-05-06,12.276666666666667,cd6251b4de52453b
2013-05-07,13.231111111111112,cd6251b4de52453b
2013-05-08,10.546388888888888,cd6251b4de52453b
2013-05-09,16.7725,cd6251b4de52453b
2013-05-10,9.829722222222221,cd6251b4de52453b
2013-05-11,6.926666666666667,cd6251b4de52453b
2013-05-12,4.849166666666667,cd6251b4de52453b
2013-05-13,15.041666666666668,cd6251b4de52453b
2013-05-14,7.4575,cd6251b4de52453b
2013-05-15,13.127500000000001,cd6251b4de52453b
2013-05-16,10.421944444444444,cd6251b4de52453b
2013-05-17,1.2277777777777779,cd6251b4de52453b
2013-05-19,5.056111111111111,cd6251b4de52453b
2013-05-23,7.3308333333333335,cd6251b4de52453b
2013-05-24,3.6638888888888888,cd6251b4de52453b
2013-05-26,17.77583333333333,cd6251b4de52453b
2013-05-27,13.717500000000001,cd6251b4de52453b
2013-05-28,4.0777777777777775,cd6251b4de52453b
2013-05-29,1.1097222222222223,cd6251b4de52453b
2013-05-30,11.634722222222223,cd6251b4de52453b
2013-05-31,6.052222222222222,cd6251b4de52453b
2013-03-27,13.135833333333334,26119daf181335b2
2013-03-28,7.466944444444445,26119daf181335b2
2013-03-29,18.386111111111113,26119daf181335b2
2013-03-30,21.78527777777778,26119daf181335b2
2013-03-31,25.727777777777778,26119daf181335b2
2013-04-01,16.21388888888889,26119daf181335b2
2013-04-02,13.19638888888889,26119daf181335b2
2013-04-03,20.763055555555553,26119daf181335b2
2013-04-04,12.090555555555556,26119daf181335b2
2013-04-05,23.9325,26119daf181335b2
2013-04-06,11.516111111111112,26119daf181335b2
2013-04-07,12.235,26119daf181335b2
2013-04-08,16.28638888888889,26119daf181335b2
2013-04-09,13.085555555555555,26119daf181335b2
2013-04-10,20.095,26119daf181335b2
2013-04-11,21.28611111111111,26119daf181335b2
2013-04-12,18.921666666666667,26119daf181335b2
2013-04-13,11.016944444444444,26119daf181335b2
2013-04-14,4.7844444444444445,26119daf181335b2
2013-04-15,15.974722222222223,26119daf181335b2
2013-04-16,12.159166666666668,26119daf181335b2
2013-04-17,19.625277777777775,26119daf181335b2
2013-04-18,18.9975,26119daf181335b2
2013-04-19,12.657499999999999,26119daf181335b2
2013-04-20,9.464166666666667,26119daf181335b2
2013-04-21,23.32111111111111,26119daf181335b2
2013-04-22,20.091944444444444,26119daf181335b2
2013-04-23,17.756666666666668,26119daf181335b2
2013-04-24,21.02611111111111,26119daf181335b2
2013-04-25,22.376944444444447,26119daf181335b2
2013-04-26,20.272222222222222,26119daf181335b2
2013-04-27,22.995555555555555,26119daf181335b2
2013-04-28,12.247499999999999,26119daf181335b2
2013-04-29,18.758333333333333,26119daf181335b2
2013-04-30,9.865555555555556,26119daf181335b2
2013-05-01,23.843333333333334,26119daf181335b2
2013-05-02,24.070833333333333,26119daf181335b2
2013-05-03,21.94777777777778,26119daf181335b2
2013-05-04,9.515555555555554,26119daf181335b2
2013-05-07,4.1575,26119daf181335b2
2013-05-08,14.118611111111111,26119daf181335b2
2013-05-09,2.8375,26119daf181335b2
2013-05-10,10.858055555555556,26119daf181335b2
2013-05-13,12.209999999999999,26119daf181335b2
2013-05-14,9.390555555555556,26119daf181335b2
2013-05-15,23.38361111111111,26119daf181335b2
2013-05-16,11.219444444444445,26119daf181335b2
2013-05-17,12.535,26119daf181335b2
2013-05-18,13.35972222222222,26119daf181335b2
2013-05-19,11.90611111111111,26119daf181335b2
2013-05-21,12.280000000000001,26119daf181335b2
2013-05-23,20.675555555555555,26119daf181335b2
2013-05-26,15.794722222222223,26119daf181335b2
2013-05-27,9.95,26119daf181335b2
2013-05-28,11.821666666666667,26119daf181335b2
2013-05-29,1.43,26119daf181335b2
2013-03-27,8.596944444444444,37985280ff34ce04
2013-03-28,2.095833333333333,37985280ff34ce04
2013-03-29,13.838888888888889,37985280ff34ce04
2013-03-30,2.3047222222222223,37985280ff34ce04
2013-03-31,8.175,37985280ff34ce04
2013-04-01,11.931111111111111,37985280ff34ce04
2013-04-02,3.6194444444444445,37985280ff34ce04
2013-04-03,8.637777777777778,37985280ff34ce04
2013-04-04,10.703888888888889,37985280ff34ce04
2013-04-05,4.043611111111112,37985280ff34ce04
2013-04-06,2.3452777777777776,37985280ff34ce04
2013-04-07,8.274444444444445,37985280ff34ce04
2013-04-08,6.385,37985280ff34ce04
2013-04-09,19.01888888888889,37985280ff34ce04
2013-04-10,12.845833333333333,37985280ff34ce04
2013-04-11,10.7025,37985280ff34ce04
2013-04-12,6.8261111111111115,37985280ff34ce04
2013-04-13,9.66,37985280ff34ce04
2013-04-14,9.391111111111112,37985280ff34ce04
2013-04-15,7.223333333333334,37985280ff34ce04
2013-04-16,5.081666666666667,37985280ff34ce04
2013-04-17,8.614444444444445,37985280ff34ce04
2013-04-18,1.0797222222222222,37985280ff34ce04
2013-04-19,3.552777777777778,37985280ff34ce04
2013-04-20,9.1825,37985280ff34ce04
2013-04-21,8.147222222222222,37985280ff34ce04
2013-04-23,10.903611111111111,37985280ff34ce04
2013-04-24,4.030833333333334,37985280ff34ce04
2013-04-25,4.016111111111111,37985280ff34ce04
2013-04-26,3.9375,37985280ff34ce04
2013-04-27,7.561388888888889,37985280ff34ce04
2013-04-28,7.611111111111112,37985280ff34ce04
2013-04-29,7.803055555555556,37985280ff34ce04
2013-04-30,5.486111111111111,37985280ff34ce04
2013-05-01,11.077777777777778,37985280ff34ce04
2013-05-02,16.778055555555554,37985280ff34ce04
2013-05-03,1.376111111111111,37985280ff34ce04
2013-05-04,5.915,37985280ff34ce04
2013-05-05,11.157777777777778,37985280ff34ce04
2013-05-06,4.597777777777778,37985280ff34ce04
2013-05-07,8.645833333333332,37985280ff34ce04
2013-05-08,2.644722222222222,37985280ff34ce04
2013-05-09,4.0536111111111115,37985280ff34ce04
2013-05-10,1.5130555555555556,37985280ff34ce04
2013-05-11,6.701944444444445,37985280ff34ce04
2013-05-12,9.633055555555556,37985280ff34ce04
2013-05-14,9.934999999999999,37985280ff34ce04
2013-05-15,6.693611111111111,37985280ff34ce04
2013-05-16,2.458055555555555,37985280ff34ce04
2013-05-17,2.8833333333333333,37985280ff34ce04
2013-05-18,6.8341666666666665,37985280ff34ce04
2013-05-19,1.0908333333333333,37985280ff34ce04
2013-05-20,8.288055555555555,37985280ff34ce04
2013-05-21,7.876388888888889,37985280ff34ce04
2013-05-22,3.9558333333333335,37985280ff34ce04
2013-05-23,7.513611111111111,37985280ff34ce04
2013-05-24,7.3133333333333335,37985280ff34ce04
2013-05-25,8.0675,37985280ff34ce04
2013-05-26,6.0325,37985280ff34ce04
2013-05-27,7.637777777777778,37985280ff34ce04
2013-05-28,3.728888888888889,37985280ff34ce04
2013-05-29,4.842499999999999,37985280ff34ce04
2013-05-30,9.446944444444444,37985280ff34ce04
2013-05-31,5.750555555555556,37985280ff34ce04
2013-03-26,5.444444444444445,4fc7d2e42c31e91b
2013-03-27,17.094722222222224,4fc7d2e42c31e91b
2013-03-28,12.310277777777777,4fc7d2e42c31e91b
2013-03-29,11.710277777777778,4fc7d2e42c31e91b
2013-03-30,7.9191666666666665,4fc7d2e42c31e91b
2013-03-31,22.054166666666667,4fc7d2e42c31e91b
2013-04-01,11.268611111111111,4fc7d2e42c31e91b
2013-04-03,9.809999999999999,4fc7d2e42c31e91b
2013-04-05,9.784444444444444,4fc7d2e42c31e91b
2013-04-07,23.365555555555556,4fc7d2e42c31e91b
2013-04-08,22.723055555555558,4fc7d2e42c31e91b
2013-04-09,17.91027777777778,4fc7d2e42c31e91b
2013-04-10,3.1452777777777774,4fc7d2e42c31e91b
2013-04-12,9.761944444444444,4fc7d2e42c31e91b
2013-04-13,1.3022222222222222,4fc7d2e42c31e91b
2013-04-14,2.721111111111111,4fc7d2e42c31e91b
2013-04-15,12.671944444444444,4fc7d2e42c31e91b
2013-04-16,8.89638888888889,4fc7d2e42c31e91b
2013-04-17,8.742777777777778,4fc7d2e42c31e91b
2013-04-20,11.2625,4fc7d2e42c31e91b
2013-04-21,19.090277777777775,4fc7d2e42c31e91b
2013-04-22,12.330277777777777,4fc7d2e42c31e91b
2013-04-23,24.085,4fc7d2e42c31e91b
2013-04-24,15.388333333333332,4fc7d2e42c31e91b
2013-04-26,1.4291666666666667,4fc7d2e42c31e91b
2013-04-27,11.324166666666667,4fc7d2e42c31e91b
2013-04-28,4.239722222222222,4fc7d2e42c31e91b
2013-04-29,26.51027777777778,4fc7d2e42c31e91b
2013-04-30,15.233611111111113,4fc7d2e42c31e91b
2013-05-04,2.8025,4fc7d2e42c31e91b
2013-05-05,11.335555555555555,4fc7d2e42c31e91b
2013-05-06,14.394166666666667,4fc7d2e42c31e91b
2013-05-11,4.372777777777777,4fc7d2e42c31e91b
2013-05-12,8.777222222222223,4fc7d2e42c31e91b
2013-05-13,1.261388888888889,4fc7d2e42c31e91b
2013-05-15,13.956388888888888,4fc7d2e42c31e91b
2013-05-16,2.7280555555555557,4fc7d2e42c31e91b
2013-05-21,1.5930555555555554,4fc7d2e42c31e91b
2013-03-26,7.065,5c373475c11275cb
2013-03-27,17.185000000000002,5c373475c11275cb
2013-03-28,10.29888888888889,5c373475c11275cb
2013-03-29,15.58361111111111,5c373475c11275cb
2013-03-30,22.0875,5c373475c11275cb
2013-03-31,24.59638888888889,5c373475c11275cb
2013-04-01,14.839444444444444,5c373475c11275cb
2013-04-02,27.183888888888887,5c373475c11275cb
2013-04-03,18.69527777777778,5c373475c11275cb
2013-04-04,14.300555555555555,5c373475c11275cb
2013-04-05,25.098333333333333,5c373475c11275cb
2013-04-06,22.354166666666668,5c373475c11275cb
2013-04-07,16.133055555555558,5c373475c11275cb
2013-04-08,20.071944444444444,5c373475c11275cb
2013-04-09,22.904999999999998,5c373475c11275cb
2013-04-10,12.566944444444445,5c373475c11275cb
2013-04-11,20.72861111111111,5c373475c11275cb
2013-04-12,12.439722222222223,5c373475c11275cb
2013-04-13,23.975833333333334,5c373475c11275cb
2013-04-14,24.654444444444444,5c373475c11275cb
2013-04-15,18.464444444444442,5c373475c11275cb
2013-04-16,6.138333333333334,5c373475c11275cb
2013-04-17,19.822222222222223,5c373475c11275cb
2013-04-18,21.032222222222224,5c373475c11275cb
2013-04-19,28.404444444444444,5c373475c11275cb
2013-04-20,15.576944444444445,5c373475c11275cb
2013-04-22,23.320555555555558,5c373475c11275cb
2013-04-23,14.217777777777778,5c373475c11275cb
2013-04-24,30.8025,5c373475c11275cb
2013-04-25,15.204444444444444,5c373475c11275cb
2013-04-26,13.219444444444445,5c373475c11275cb
2013-04-27,27.45,5c373475c11275cb
2013-04-28,14.457222222222223,5c373475c11275cb
2013-04-29,21.253611111111113,5c373475c11275cb
2013-04-30,15.713888888888889,5c373475c11275cb
2013-05-01,23.535833333333333,5c373475c11275cb
2013-05-02,19.470833333333335,5c373475c11275cb
2013-05-03,8.385,5c373475c11275cb
2013-05-04,1.8,5c373475c11275cb
2013-05-05,24.834722222222222,5c373475c11275cb
2013-05-06,9.799444444444445,5c373475c11275cb
2013-05-07,15.4925,5c373475c11275cb
2013-05-08,17.53277777777778,5c373475c11275cb
2013-05-09,17.290555555555557,5c373475c11275cb
2013-05-10,22.115277777777777,5c373475c11275cb
2013-05-11,21.962777777777777,5c373475c11275cb
2013-05-12,7.695555555555556,5c373475c11275cb
2013-05-13,21.44,5c373475c11275cb
2013-05-14,20.163055555555555,5c373475c11275cb
2013-05-15,22.699166666666667,5c373475c11275cb
2013-05-16,23.391111111111112,5c373475c11275cb
2013-05-17,12.61611111111111,5c373475c11275cb
2013-05-19,3.3225,5c373475c11275cb
2013-05-21,12.049166666666666,5c373475c11275cb
2013-05-22,7.025555555555556,5c373475c11275cb
2013-03-27,18.40361111111111,42a389ebb402924a
2013-03-28,14.0275,42a389ebb402924a
2013-03-29,8.1775,42a389ebb402924a
2013-03-30,30.355555555555554,42a389ebb402924a
2013-03-31,22.428055555555556,42a389ebb402924a
2013-04-01,20.670555555555556,42a389ebb402924a
2013-04-02,12.04888888888889,42a389ebb402924a
2013-04-03,21.455833333333334,42a389ebb402924a
2013-04-04,18.488611111111112,42a389ebb402924a
2013-04-05,6.894444444444444,42a389ebb402924a
2013-04-06,23.04083333333333,42a389ebb402924a
2013-04-07,11.650833333333335,42a389ebb402924a
2013-04-08,19.290833333333335,42a389ebb402924a
2013-04-09,29.307777777777776,42a389ebb402924a
2013-04-10,7.979444444444445,42a389ebb402924a
2013-04-11,12.0725,42a389ebb402924a
2013-04-12,3.6177777777777775,42a389ebb402924a
2013-04-13,3.7688888888888887,42a389ebb402924a
2013-04-14,20.092222222222222,42a389ebb402924a
2013-04-15,19.454444444444444,42a389ebb402924a
2013-04-16,10.895833333333332,42a389ebb402924a
2013-04-17,21.55388888888889,42a389ebb402924a
2013-04-19,2.921111111111111,42a389ebb402924a
2013-04-20,3.722777777777778,42a389ebb402924a
2013-04-21,4.940555555555555,42a389ebb402924a
2013-04-22,11.303611111111111,42a389ebb402924a
2013-04-23,14.938333333333333,42a389ebb402924a
2013-04-24,12.885555555555555,42a389ebb402924a
2013-04-25,14.964444444444444,42a389ebb402924a
2013-04-26,24.176944444444445,42a389ebb402924a
2013-04-27,4.781944444444444,42a389ebb402924a
2013-04-28,8.15388888888889,42a389ebb402924a
2013-04-29,23.305833333333332,42a389ebb402924a
2013-04-30,14.501111111111111,42a389ebb402924a
2013-05-01,7.250555555555556,42a389ebb402924a
2013-05-02,17.811666666666667,42a389ebb402924a
2013-05-03,13.779166666666665,42a389ebb402924a
2013-05-04,21.874166666666667,42a389ebb402924a
2013-05-05,9.943888888888889,42a389ebb402924a
2013-05-08,7.503333333333334,42a389ebb402924a
2013-05-10,5.781944444444445,42a389ebb402924a
2013-05-12,8.780833333333334,42a389ebb402924a
2013-05-13,8.367777777777778,42a389ebb402924a
2013-05-15,9.599722222222223,42a389ebb402924a
2013-05-18,3.6566666666666667,42a389ebb402924a
2013-05-19,9.986666666666668,42a389ebb402924a
2013-05-21,17.663055555555555,42a389ebb402924a
2013-05-22,12.330833333333333,42a389ebb402924a
2013-05-24,1.0883333333333334,42a389ebb402924a
2013-05-26,3.5413888888888887,42a389ebb402924a
2013-05-28,6.9413888888888895,42a389ebb402924a
2013-05-29,5.703888888888889,42a389ebb402924a
2013-03-27,11.405277777777778,cda188c15b09fbc7
2013-03-28,11.183888888888887,cda188c15b09fbc7
2013-03-29,7.324166666666667,cda188c15b09fbc7
2013-03-30,20.736666666666668,cda188c15b09fbc7
2013-03-31,15.985833333333334,cda188c15b09fbc7
2013-04-01,12.453611111111112,cda188c15b09fbc7
2013-04-02,17.37944444444444,cda188c15b09fbc7
2013-04-03,23.482777777777777,cda188c15b09fbc7
2013-04-04,18.392222222222223,cda188c15b09fbc7
2013-04-05,16.844722222222224,cda188c15b09fbc7
2013-04-06,27.926111111111112,cda188c15b09fbc7
2013-04-08,13.318888888888889,cda188c15b09fbc7
2013-04-10,9.685555555555556,cda188c15b09fbc7
2013-04-11,20.178333333333335,cda188c15b09fbc7
2013-04-12,17.08611111111111,cda188c15b09fbc7
2013-04-13,21.32888888888889,cda188c15b09fbc7
2013-04-15,14.792222222222223,cda188c15b09fbc7
2013-04-16,20.927500000000002,cda188c15b09fbc7
2013-04-17,21.7375,cda188c15b09fbc7
2013-04-18,20.635555555555555,cda188c15b09fbc7
2013-04-19,14.698055555555555,cda188c15b09fbc7
2013-04-20,18.342777777777776,cda188c15b09fbc7
2013-04-21,17.41027777777778,cda188c15b09fbc7
2013-04-22,13.875833333333333,cda188c15b09fbc7
2013-04-23,15.967777777777778,cda188c15b09fbc7
2013-04-24,20.011666666666667,cda188c15b09fbc7
2013-04-25,24.17,cda188c15b09fbc7
2013-04-26,19.183055555555555,cda188c15b09fbc7
2013-04-27,1.6741666666666666,cda188c15b09fbc7
2013-04-28,6.042222222222223,cda188c15b09fbc7
2013-04-29,7.8933333333333335,cda188c15b09fbc7
2013-04-30,10.126944444444446,cda188c15b09fbc7
2013-05-01,15.612222222222222,cda188c15b09fbc7
2013-05-02,23.55027777777778,cda188c15b09fbc7
2013-05-03,11.561388888888889,cda188c15b09fbc7
2013-05-04,19.068055555555556,cda188c15b09fbc7
2013-05-05,3.901111111111111,cda188c15b09fbc7
2013-05-06,24.96527777777778,cda188c15b09fbc7
2013-05-09,3.4077777777777776,cda188c15b09fbc7
2013-05-11,8.071111111111112,cda188c15b09fbc7
2013-05-12,18.11138888888889,cda188c15b09fbc7
2013-05-13,17.283055555555556,cda188c15b09fbc7
2013-03-26,1.4272222222222222,e6f9550c1a45e908
2013-03-27,12.080833333333333,e6f9550c1a45e908
2013-03-28,10.989722222222223,e6f9550c1a45e908
2013-03-29,11.946666666666665,e6f9550c1a45e908
2013-03-30,18.012222222222224,e6f9550c1a45e908
2013-03-31,10.749166666666666,e6f9550c1a45e908
2013-04-01,7.178888888888889,e6f9550c1a45e908
2013-04-02,7.442777777777778,e6f9550c1a45e908
2013-04-03,13.06611111111111,e6f9550c1a45e908
2013-04-04,6.170555555555556,e6f9550c1a45e908
2013-04-05,11.789444444444445,e6f9550c1a45e908
2013-04-06,8.724166666666667,e6f9550c1a45e908
2013-04-07,8.399444444444445,e6f9550c1a45e908
2013-04-08,14.876388888888888,e6f9550c1a45e908
2013-04-09,10.16138888888889,e6f9550c1a45e908
2013-04-10,14.629999999999999,e6f9550c1a45e908
2013-04-11,13.479444444444445,e6f9550c1a45e908
2013-04-12,12.574166666666667,e6f9550c1a45e908
2013-04-13,10.408333333333333,e6f9550c1a45e908
2013-04-14,13.998333333333333,e6f9550c1a45e908
2013-04-15,11.293333333333333,e6f9550c1a45e908
2013-04-16,10.10388888888889,e6f9550c1a45e908
2013-04-17,6.214166666666667,e6f9550c1a45e908
2013-04-18,6.034166666666667,e6f9550c1a45e908
2013-04-19,7.528333333333334,e6f9550c1a45e908
2013-04-20,6.516666666666667,e6f9550c1a45e908
2013-04-21,8.46,e6f9550c1a45e908
2013-04-22,11.267222222222223,e6f9550c1a45e908
2013-04-23,9.5725,e6f9550c1a45e908
2013-04-24,11.511666666666667,e6f9550c1a45e908
2013-04-25,5.684166666666666,e6f9550c1a45e908
2013-04-26,8.139722222222222,e6f9550c1a45e908
2013-04-27,6.338055555555556,e6f9550c1a45e908
2013-04-28,8.161666666666667,e6f9550c1a45e908
2013-04-29,7.563611111111111,e6f9550c1a45e908
2013-04-30,8.264722222222222,e6f9550c1a45e908
2013-05-01,8.185555555555556,e6f9550c1a45e908
2013-05-02,5.801944444444445,e6f9550c1a45e908
2013-05-03,9.73611111111111,e6f9550c1a45e908
2013-05-04,2.2655555555555553,e6f9550c1a45e908
2013-05-05,10.439722222222223,e6f9550c1a45e908
2013-05-06,10.953055555555554,e6f9550c1a45e908
2013-05-07,11.47888888888889,e6f9550c1a45e908
2013-05-08,15.878055555555555,e6f9550c1a45e908
2013-05-09,11.706111111111111,e6f9550c1a45e908
2013-05-10,12.11888888888889,e6f9550c1a45e908
2013-05-11,10.10138888888889,e6f9550c1a45e908
2013-05-12,6.763055555555555,e6f9550c1a45e908
2013-05-13,13.197777777777777,e6f9550c1a45e908
2013-05-14,13.230833333333333,e6f9550c1a45e908
2013-05-15,10.693888888888889,e6f9550c1a45e908
2013-05-16,11.693055555555555,e6f9550c1a45e908
2013-05-17,15.852222222222222,e6f9550c1a45e908
2013-05-18,18.14472222222222,e6f9550c1a45e908
2013-05-19,13.262222222222222,e6f9550c1a45e908
2013-05-20,11.296944444444444,e6f9550c1a45e908
2013-05-21,11.878333333333334,e6f9550c1a45e908
2013-05-22,7.851111111111111,e6f9550c1a45e908
2013-05-23,10.471388888888889,e6f9550c1a45e908
2013-05-24,13.980833333333333,e6f9550c1a45e908
2013-05-25,12.544166666666667,e6f9550c1a45e908
2013-05-26,1.1266666666666667,e6f9550c1a45e908
2013-05-27,9.944166666666668,e6f9550c1a45e908
2013-05-28,13.394722222222223,e6f9550c1a45e908
2013-03-26,9.219166666666666,bcf5858b23ad5d6c
2013-03-27,17.276944444444446,bcf5858b23ad5d6c
2013-03-28,8.875833333333333,bcf5858b23ad5d6c
2013-03-29,19.451944444444443,bcf5858b23ad5d6c
2013-04-01,4.723611111111111,bcf5858b23ad5d6c
2013-04-02,18.698333333333334,bcf5858b23ad5d6c
2013-04-03,8.643055555555556,bcf5858b23ad5d6c
2013-04-04,11.749444444444444,bcf5858b23ad5d6c
2013-04-05,6.6338888888888885,bcf5858b23ad5d6c
2013-04-06,19.397222222222222,bcf5858b23ad5d6c
2013-04-07,21.049999999999997,bcf5858b23ad5d6c
2013-04-08,10.105,bcf5858b23ad5d6c
2013-04-09,31.209722222222222,bcf5858b23ad5d6c
2013-04-10,12.311666666666667,bcf5858b23ad5d6c
2013-04-11,6.673888888888889,bcf5858b23ad5d6c
2013-04-12,9.719166666666666,bcf5858b23ad5d6c
2013-04-13,19.669166666666666,bcf5858b23ad5d6c
2013-04-14,11.608611111111111,bcf5858b23ad5d6c
2013-04-15,6.4655555555555555,bcf5858b23ad5d6c
2013-04-16,20.815555555555555,bcf5858b23ad5d6c
2013-04-17,13.170000000000002,bcf5858b23ad5d6c
2013-04-18,30.37777777777778,bcf5858b23ad5d6c
2013-04-19,18.061944444444446,bcf5858b23ad5d6c
2013-04-20,24.13388888888889,bcf5858b23ad5d6c
2013-04-21,20.590555555555557,bcf5858b23ad5d6c
2013-04-22,8.276388888888889,bcf5858b23ad5d6c
2013-04-23,17.325,bcf5858b23ad5d6c
2013-04-24,18.494722222222222,bcf5858b23ad5d6c
2013-04-25,5.271944444444444,bcf5858b23ad5d6c
2013-04-26,11.424166666666668,bcf5858b23ad5d6c
2013-04-28,26.098333333333333,bcf5858b23ad5d6c
2013-04-29,8.682777777777778,bcf5858b23ad5d6c
2013-04-30,20.94666666666667,bcf5858b23ad5d6c
2013-05-01,21.83,bcf5858b23ad5d6c
2013-05-02,18.1475,bcf5858b23ad5d6c
2013-05-03,29.1675,bcf5858b23ad5d6c
2013-05-06,13.231111111111112,bcf5858b23ad5d6c
2013-05-07,28.255,bcf5858b23ad5d6c
2013-05-08,21.186944444444443,bcf5858b23ad5d6c
2013-05-09,8.189444444444446,bcf5858b23ad5d6c
2013-05-10,20.000277777777775,bcf5858b23ad5d6c
2013-05-11,22.871666666666666,bcf5858b23ad5d6c
2013-05-12,14.939444444444444,bcf5858b23ad5d6c
2013-05-13,2.9497222222222224,bcf5858b23ad5d6c
2013-05-14,16.858333333333334,bcf5858b23ad5d6c
2013-05-15,16.59,bcf5858b23ad5d6c
2013-05-16,13.124166666666666,bcf5858b23ad5d6c
2013-05-17,8.7875,bcf5858b23ad5d6c
2013-05-19,22.45138888888889,bcf5858b23ad5d6c
2013-05-20,9.014722222222222,bcf5858b23ad5d6c
2013-05-21,12.902222222222221,bcf5858b23ad5d6c
2013-05-22,12.433333333333334,bcf5858b23ad5d6c
2013-05-23,22.077222222222222,bcf5858b23ad5d6c
2013-05-24,14.948055555555555,bcf5858b23ad5d6c
2013-05-26,14.384722222222223,bcf5858b23ad5d6c
2013-05-27,12.60972222222222,bcf5858b23ad5d6c
2013-05-28,7.246666666666666,bcf5858b23ad5d6c
2013-05-29,16.003888888888888,bcf5858b23ad5d6c
2013-05-30,3.208611111111111,bcf5858b23ad5d6c
2013-03-27,24.645,4c2427b7dea51ebb
2013-03-28,5.5375,4c2427b7dea51ebb
2013-03-29,14.884444444444444,4c2427b7dea51ebb
2013-03-30,18.766111111111112,4c2427b7dea51ebb
2013-03-31,19.255000000000003,4c2427b7dea51ebb
2013-04-01,18.34722222222222,4c2427b7dea51ebb
2013-04-02,14.936944444444444,4c2427b7dea51ebb
2013-04-03,21.464444444444446,4c2427b7dea51ebb
